asin,text,title,location_and_date,verified,rating
B09HVBQ694,"Produit de qualité, mais j’espère que le krill de l’Antarctique utilisé dans ce complément alimentaire ne manquera pas aux baleines qui s’en nourrissent.Il faut en prendre UNE capsule par jour, la capsule est facile à avaler, elle est ROUGE et transparente.Je fais des cures d’oméga-3 surtout l’hiver.",Krill du pôle Sud (antarctique),Commenté en France le 28 janvier 2022,False,"5,0"
B09HVBQ694,Trop fort mes scils ont repoussés mes cheveux également 👍,Trop fort,Commenté en France le 13 novembre 2022,True,"5,0"
B09HVBQ694,Trop fort mes scils ont repoussés mes cheveux également 👍,Trop fort,Commenté en France le 13 novembre 2022,True,"5,0"
B07F93JV77,Top produit,Au top,Commenté en France le 30 août 2023,True,"5,0"
B07F93JV77,Ce produit est pour ma fille qui a des problèmes de santé elle dit qu’elle a moins mal alors c’est un excellent produit,Excellent pour la Santé,Commenté en France le 29 mai 2023,True,"5,0"
B07F93JV77,"Produit de bonne qualité, présenté sous forme de gélule facile à avaler, sans aucune saveur et ne laisse aucun arrière goût dans la bouche. Comme indiqué, je prend 2  gélules par jours, j'entame la dernière plaquette et j'ai l'impression de me sentir plus en forme moins fatiguée aussi. Quand au poids, en faisant un peu attention à ce que je mange et en essayant de bouger un peu plus il me semblerait que j'ai perdu un peu de graisse du ventre, très difficile à perdre sinon. Satisfaite pour le moment du résultat j'ai donc commandé une autre boite je ferai le bilan à la fin de celle ci pour voir si je continue ou non d'en acheter. commandé une autre boite  et je ferai un bilan",Huile de Krill Solakrill,Commenté en France le 1 septembre 2019,True,"4,0"
B07F93JV77,Quand j’ai regardé tout les nomenclatures du produit il n’était pas marqué contre indiqué en cas de traitement anti coagulant ce qui est mon cas et que je n’aurais pas acheté si je l’avais vu c’est trop important et déception au reçu de l’article sur la boîte c’est indiqué déconseillé en cas de prise d’anticoagulants alors maintenant je fais quoi avec ce produit dites moi en plus suis tres handicapé  par mon genoux qui m’empêche de marcher avec de violentes douleurs je voulais faire une cure de ce produit merci de votre compréhension faut t’il vous le retournez pour mon remboursement,Je ne peux les prendre,Commenté en France le 11 novembre 2021,True,"3,0"
B07F93JV77,"Il m'est demandé de donner un commentaire sur le produit, alors je m'exécute. Les gélules sont assez faciles à avaler même pour moi qui a difficile a avaler des gélules en temps normal. En ce qui concerne l'avis sur les effets du produit en lui-même, il est difficile de s'exprimer vu que je le prends depuis 2 semaines. Il faudrait une prise de sang comparative. Cependant, je suis en phase de régime en vue d'une opération et je constate quand même que malgré le régime (ceto donc sans glucides) je ne manque pas d'énergie et les omégas 3 m'aident à bien perdre. J'ai déjà perdu 4 kg en trois semaines et je dois en perdre en encore 8. Je pense dès lors que le produit doit être efficace.",Semble convenir,Commenté en France le 29 juillet 2019,True,"5,0"
B07F93JV77,Pratique d’utilisation. Pas de goût de poisson dans la bouche. Bonne concentration. Pour l’effet sur la santé difficile de se prononcer. Mais je continue à utiliser ce produit après plusieurs essais difficiles à avaler le matin.,Pratique et sans goût de poisson,Commenté en France le 2 mai 2021,True,"4,0"
B07F93JV77,"A mes premières prises, je dormais mieux et mes inflamations aux épaules (musculation) ont disparues. Deja 2 mois que je prend ce produit et maintenant je vois moins les effets mais mes douleurs ne sont pas revenues. Je termine ma cure de 3 mois en espérant que ça dure. A noter que la gélule n'a aucun gout donc plus facile à avaler que celle qui sentent le poisson.",Bien,Commenté en France le 11 août 2019,True,"4,0"
B07F93JV77,"Produit arrivé rapidement mais incomplet. Le vendeur malgré les délais dépassés, a solutionné le problème dans des délais très courts. Très commercial. Quant au produit, il est top pour la peau, il améliore le vieillissement. Pour la digestion, il est formidable, mes soucis se sont envolés. Pour les problèmes articulaires, idem. C'est un très bon produit que je recommande. Il a beaucoup de label et l'huile n'a aucun désagrément et elle est pure. Chapeau.. Je le reprendrai. Merci pour tout",Formidable,Commenté en France le 6 avril 2019,True,"5,0"
B07F93JV77,"Produit de bonne qualité,Gélules faciles à avaler, sans aucune saveur et ne laisse aucun arrière goût dans la bouche.je prends 2 gélules par jours.j'ai l'impression de me sentir plus en forme moins fatiguée aussi.Quand au poids, il me semblerait que j'ai perdu un peu de poidsSatisfaite pour le moment du résultat je vais donc commandé d'autres boites.",bon produit,Commenté en France le 25 mars 2020,True,"5,0"
B07F93JV77,"Habitué des huiles de poisson si difficiles à digérer, ces capsules sont au top: très facile à avaler, et AUCUN souci digestif, mais vraiment aucun.Pour les vertus de l'huile de Krill, je vous laisse chercher par vous même.Pour celles de Solage, effet garanti en moins de 4 jours pour ma part !Je recommande totalement.",Excellentes capsules,Commenté en France le 7 mars 2020,True,"5,0"
B09HVBQ694,Trop fort mes scils ont repoussés mes cheveux également 👍,Trop fort,Commenté en France le 13 novembre 2022,True,"5,0"
B07F93JV77,"J'ai du mal à manger assez de poisson. Il me fallait donc trouver un complément oméga 3 efficace. Je ne suis pas déçu avec ce produit, j'ai remarqué en quelques jours une meilleure concentration.Le krill est péché de manière durable ce qui ajoute au produit. Content de soutenir un laboratoire français, à recommander !",Efficace et entreprise française de qualité,Commenté en France le 1 avril 2020,True,"5,0"
B07F93JV77,krill moins pollué que le saumon donc j'opte pour lui  de plus il est sans arriere gout !,omega 3,Commenté en France le 25 novembre 2021,True,"5,0"
B07F93JV77,Produit reçu conforme. Je ne peux pas juger des effets c'est trop tôt.,Complément alimentaire,Commenté en France le 10 novembre 2021,True,"5,0"
B07F93JV77,"J'ai acheté ce produit et j'ai fait une cure de 2 mois pour tester contre de l'arthrose à un genou. En ce qui me concerne je n'ai pas senti d'amélioration, que ce soit au niveau de la douleur ou une meilleure mobilité.C'est pour cela que je mets une note de 2.Sinon digestion facile aucune gène à ce niveau.L'intitulé saveur ci dessous ne correspond pas au produit",Cure de 2 mois,Commenté en France le 16 mai 2021,True,"2,0"
B07F93JV77,Pleinement satisfaite. J'ai acheté ce produit pour m aider à régler ma formule sanguine et atténuer des douleurs liées à l arthrose. Après seulement 2 semaines de prise beaucoup d effets très positifs.,Cela me convient parfaitement,Commenté en France le 24 février 2020,True,"5,0"
B07F93JV77,"Gros problème d’odeur de transpiration.Autant il n’y a pas de problème de reflux gastrique avec ces gélules, autant au niveau de la transpiration c’est affreux.Je pensais que c’était un effet du covid, mais après l’arrêt puis la reprise du traitement c’est bien ces gélules qui modifient l’odeur de transpiration.C’est dommage, mais à éviter",Pb d’odeur corporelle,Commenté en France le 2 mars 2021,True,"2,0"
B07F93JV77,Les gélules sont faciles à avaler et sans odeur. On sent le gout du poisson uniquement à la première éructation et puis après plus rien. Pas assez de recul encore pour prouver l'efficacité à long terme.,Produit conforme à la description,Commenté en France le 4 juin 2019,True,"5,0"
B07F93JV77,"Très bon produit,",Satisfaite,Commenté en France le 15 novembre 2019,True,"4,0"
B07F93JV77,Complément alimentaire,Tres bon produit un peut chère.,Commenté en France le 26 septembre 2019,True,"4,0"
B07F93JV77,Livré rapidement - Pas d'arrière-goût,Très bien,Commenté en France le 17 mai 2021,True,"5,0"
B09HVBQ694,Trop fort mes scils ont repoussés mes cheveux également 👍,Trop fort,Commenté en France le 13 novembre 2022,True,"5,0"
B07F93JV77,- Certification NKO non indiquée- Quantités d'EPA et DHA non indiquées ainsi que pour les Phospholipides et la Choline.Il est non plus pas indiqué sur la boite si l'huile est extraite a froid.Dommage de ne pas offrir une description claire sur un produit qui a pourtant l'air de tres bonne qualité.,Composition sur la boite pas exactement conforme a la description,Commenté en France le 20 janvier 2020,True,"2,0"
B07F93JV77,ParfaitBon produit 👍,Bonne qualité,Commenté en France le 13 mars 2021,True,"5,0"
B07F93JV77,Très bon produit !,Huile de Jrill,Commenté en France le 22 février 2021,True,"5,0"
B07F93JV77,Tres bien produit,Bon produit!,Commenté en France le 1 mars 2021,True,"5,0"
B07F93JV77,Ne ma rien fait du tout au bout de 3 mois de prise,Nul,Commenté en France le 3 mai 2021,True,"2,0"
B07F93JV77,Cardiologie,Composition,Commenté en France le 8 mars 2021,True,"5,0"
B07F93JV77,"Livraison rapide, produit efficace. Moins cher que d'autres complément alimentaires de même nature et comportant les mêmes garanties de composition.",Achat satisfaisant.,Commenté en France le 20 mars 2019,True,"5,0"
B07F93JV77,"J'ai eu cet article en temps et en heure, comme convenu.J'ai pris la dose conseillée, soit 2 capsules par jour. La boîte est pratiquement vide. mes douleurs sont toujours là et n'ont pas régressées. Très déçue par ce produit que je ne recommande pas.",Huile de Krill,Commenté en France le 5 avril 2021,True,"1,0"
B07F93JV77,pas encore de recul sur l efficacité du produit sur mon organisme,en attente des résultats,Commenté en France le 21 août 2019,True,"5,0"
B07F93JV77,pour perdre du poids,la fonction du produit,Commenté en France le 28 février 2019,True,"3,0"
B0BPT77XPM,"Pris car je manque d omega 3 j arrive a la fin du traitement et j en ai recommandé, pas d odeur de crevette tres bien",Bien,Commenté en France le 11 août 2023,True,"4,0"
B0BPT77XPM,"Je prends ce produit depuis des années, pour la musculation ce qui m’aide grandement pour la récupération et les articulations.",Efficace pour la récupération et  les articulations.,Commenté en France le 18 août 2020,True,"4,0"
B0BPT77XPM,Très satisfaite du produit. Goût agréable même si on croque la gélule car mon fils de 12 ans a des difficultés à les avaler entière. Bon pour le cerveau et aide à diminuer l'acidité du corps.,Agréable à utiliser,Commenté en France le 1 octobre 2019,True,"4,0"
B0BPT77XPM,Ces gélules sont facile à absorberSemble efficace,Bon rapport qualité-prix,Commenté en France le 15 décembre 2021,True,"5,0"
B0BPT77XPM,"Je viens de finir une première boite et j'ai trouvé les capsules faciles à prendre ( 2 au repas de midi), avec une odeur forte de krill mais qui ne donne pas mauvaise haleine. J'espérait que combinée à d'autres compléments, les omega 3 me permettraient de réduire mes allergies (acariens) ce qui n'est pas vraiment le cas mais je vais insister.Je suis globalement satisfait.",Conforme à la description,Commenté en France le 28 décembre 2018,True,"5,0"
B0BPT77XPM,"Pris dans le cadre d'une perte de ventre, le produit est relativement efficace. Il va de soit qu'il faut l'accompagner d'un minimum d'exercice. Mais pour quelqu'un comme moi qui ne supporte pas le poisson, c'est parfait. Les gélules sont petites et compactes. Sans gout, elles s'avalent très bien avec un verre d'eau. Le résultat est notable, ces gélules sont un bon complément.",Excellent produit,Commenté en France le 16 mars 2019,True,"5,0"
B0BPT77XPM,"Super bon contenu en oméga 3 provenant des sources naturelles et fiables, avec de procédés et procédures de produxtion validés",Le.contenu en Oméga 3,Commenté en France le 23 février 2021,True,"5,0"
B0BPT77XPM,"Ok très bon produit .Livraison rapide avec un emballage sérieux , Les gélules sont sans odeur et le goût est neutre , bravo . Une gélule matin et soir depuis une semaine et pas de problèmes d'estomac .Pour bénéficier des effets , sans doute attendre 15 jours à un mois.",Krill boite de 90 gelules,Commenté en France le 17 juin 2019,True,"5,0"
B0BPT77XPM,"Ce produit, que j'utilise depuis un moment déjà, a une efficacité avérée au niveau du cholestérol. Les gélules sont inodores et faciles à ingérer. Le produit est emballé avec soin et le fabricant est reconnu pour être un acteur sérieux du marché. Je recommande !",Efficace,Commenté en France le 13 mai 2019,True,"5,0"
B0BPT77XPM,Souhaitant perdre du ventre j’ai pris 2 gélules par jour le matin et cela s’est révélé très efficace alors alors que la perte se faisait très lentement en faisant uniquement attention à ma nutrition.Très efficace donc en prenant garde à éviter le sucre!,Très utile pour la perte du ventre !,Commenté en France le 3 avril 2019,True,"5,0"
B07F93JV77,Très bon produit que je recommande.,Produit de qualité,Commenté en France le 20 décembre 2019,True,"5,0"
B07F93JV77,Mon chien berger allemand,Douleurs nettement atténuées,Commenté en France le 5 octobre 2019,True,"5,0"
B07F93JV77,Parfait !,Parfait !,Commenté en France le 29 décembre 2019,True,"5,0"
B07F93JV77,Excellent produit,Excellent,Commenté en France le 27 juillet 2019,True,"5,0"
B07F93JV77,C’est la troisième fois que je commande jusqu’icI j’et SatisfaiteMais cette fois ci j’ Reçu la boîte éventrée !!,Déçue,Commenté en France le 30 juin 2019,True,"1,0"
B07F93JV77,"Indispensable pour prévenir les maladies cardio vasculaires,  les maladies auto immunes, le cancer....l'alimentation quotidienne ne permet pas d'avoir la quantité nécessaire d'oméga 3.",Juste incontournable. A prendre chaque jour.,Commenté en France le 5 décembre 2018,False,"5,0"
B07F93JV77,"Utile pour moi, comme pour ma compagne.Je recommande ce krill de bonne qualité. Merci !",Bon produit.,Commenté en France le 19 décembre 2018,False,"5,0"
B07F93JV77,"Gros chagrin,peine immense,je craque trop souvent dans la journée,le désespoir d'avoir perdu mon être cher.. Je sentais mon coeur de serrer et la gorge se serrer,depuis solakrill aide beaucoup à rester calme et il faut du courage.",Solakrill Bravo très Fort pour soutenir le coeur!,Commenté en France le 21 juin 2021,True,"5,0"
B07F93JV77,"Facile à avaler.Pas d'odeur, ni d'arrière goût de poisson, même après la prise.Effet sur mes triglycérides pas encore évalué.",Ok,Commenté en France le 6 juillet 2021,True,"5,0"
B07F93JV77,Très bon produit,Naturel,Commenté en France le 9 août 2020,True,"5,0"
B0BPT77XPM,"Étant sujet à des problèmes cardiaques et des inconvénients s'y rapportant, je me trouve nettement mieux en général, depuis la prise de ces gélules ! Sans parler de leur influence sur les articulation et la mémoire !",Huile de Krill d'une qualité rare !,Commenté en France le 25 mai 2019,True,"5,0"
